"71","4853","194","246.71"
"60","4807","159","439.93"
"51","1604","383","344.83"
"57","6543","249","490.27"
"53","7862","217","161.03"
"73","35","250","492.52"
"24","1705","76","310.37"
"61","8547","426","442.40"
"41","1952","110","56.25"
"5","9145","66","374.75"
"6","635","212","20.80"
"37","836","392","375.62"
"69","8798","347","173.94"
"4","1424","138","169.80"
"72","4594","248","489.13"
"3","5917","2","394.03"
"47","7112","191","330.35"
"7","255","216","350.74"
"43","2748","119","198.28"
"45","2534","296","359.08"
"4","4009","301","50.83"
"7","3921","140","453.75"
"57","6806","9","425.50"
"99","7938","419","149.90"
"80","7088","430","191.51"
"3","5941","95","184.48"
"66","2629","309","475.74"
"35","1694","366","63.94"
"80","1937","479","286.97"
"57","7860","218","170.33"
"53","8837","172","499.12"
"22","5783","317","91.56"
"3","8871","448","122.24"
"43","1920","51","229.89"
"69","8683","85","1.86"
"100","6073","320","94.45"
"69","3577","409","379.07"
"73","5832","379","156.30"
"35","2433","83","42.68"
"47","3800","377","167.61"
"97","242","316","41.73"
"80","5035","300","166.03"
"45","415","21","440.41"
"97","5594","59","52.53"
"24","2949","246","467.48"
"71","4897","296","178.35"
"5","292","309","293.72"
"60","1707","415","18.30"
"5","2104","326","138.25"
"50","3411","341","338.93"
"47","5942","281","0.95"
"6","8192","323","265.63"
"52","4884","340","2.97"
"60","6370","259","14.00"
"97","460","39","90.82"
"77","4882","186","235.63"
"14","6284","414","283.12"
"52","38","397","428.51"
"53","5040","82","477.70"
"73","7889","401","458.93"
"43","8142","378","417.59"
"75","6303","96","433.47"
"4","4549","239","83.08"
"25","8478","451","443.59"
"4","6781","417","442.03"
"77","1255","239","196.79"
"57","4322","41","484.06"
"97","7068","396","236.74"
"4","809","427","42.14"
"24","3547","293","78.84"
"41","7033","226","80.93"
"45","3470","291","17.15"
"63","2225","23","221.47"
"3","6393","176","62.47"
"65","466","213","254.78"
"50","3901","481","52.07"
"50","2116","99","63.22"
"37","3674","235","5.63"
"57","2738","214","276.17"
"22","3420","306","321.02"
"80","8229","374","474.17"
"73","2513","357","484.92"
"75","8464","351","477.51"
"60","4796","57","63.64"
"4","8870","274","117.90"
"6","829","127","305.03"
"24","254","59","340.98"
"3","6965","43","464.05"
"69","403","395","335.78"
"73","2931","168","482.24"
"37","4482","187","58.40"
"56","6702","66","162.28"
"61","3975","302","436.06"
"24","397","352","268.69"
"61","8841","251","51.74"
"45","387","68","477.84"
"35","344","351","301.41"
"41","9151","423","244.19"
"80","2329","260","91.62"
"25","4288","329","426.44"
"71","4657","70","454.05"
"100","4187","353","87.88"
"53","7415","143","177.43"
"12","6722","126","136.74"
"43","8248","212","147.82"
"97","2670","480","162.79"
"55","2820","9","373.84"
"65","6679","477","243.37"
"35","2336","476","403.19"
"100","8756","349","132.24"
"12","7397","447","8.62"
"7","4865","394","157.92"
"80","2396","491","437.96"
"85","327","244","4.12"
"97","1025","190","372.31"
"41","9037","446","311.82"
"100","3268","287","122.49"
"47","8134","100","335.99"
"90","2295","198","478.12"
"25","4673","91","440.32"
"25","1517","434","51.36"
"37","4811","87","286.17"
"51","934","296","377.58"
"37","8217","212","196.53"
"45","8019","477","118.71"
"3","2084","432","424.10"
"3","6660","373","47.54"
"12","4296","164","157.63"
"73","4953","213","385.52"
"90","8996","178","206.60"
"6","3382","204","127.04"
"56","5910","60","144.41"
"69","8434","269","27.40"
"57","4684","156","167.62"
"63","6523","40","314.73"
"56","1695","65","430.04"
"66","7921","313","361.13"
"47","2124","202","127.00"
"24","4592","152","118.39"
"14","3756","52","373.49"
"97","594","215","141.08"
"85","8029","400","356.01"
"73","1946","116","147.71"
"37","997","12","36.91"
"5","1351","262","302.34"
"65","2064","423","78.28"
"3","52","105","121.36"
"24","2455","400","32.10"
"100","2185","444","453.28"
"85","2405","238","34.02"
"55","2917","252","387.16"
"47","6809","388","181.54"
"61","7360","487","195.83"
"53","2305","171","448.99"
"43","320","238","69.78"
"22","6317","330","311.00"
"3","2080","493","391.25"
"63","5433","422","477.55"
"50","2397","112","390.83"
"60","5130","38","142.66"
"73","1391","406","433.14"
"53","2734","310","154.59"
"51","27","348","197.90"
"77","2610","100","194.31"
"43","2923","53","415.52"
"53","6648","28","32.40"
"77","3257","172","157.87"
"97","7801","85","427.16"
"63","7976","318","14.30"
"35","3292","322","356.82"
"71","7430","337","493.11"
"71","6267","151","471.04"
"100","8201","118","88.55"
"6","8395","496","441.81"
"90","7515","294","213.87"
"24","6420","403","170.82"
"25","5282","61","242.76"
"12","5778","472","467.09"
"24","1329","339","193.82"
"24","6574","242","379.77"
"55","4883","25","485.13"
"71","50","496","86.60"
"4","2705","357","210.98"
"12","1160","388","134.27"
"55","711","360","212.39"
"47","7863","88","43.12"
"97","3573","234","402.81"
"52","5539","9","148.89"
"73","4695","84","418.81"
"56","1059","415","430.16"
"50","4705","198","77.29"
"37","3428","358","57.49"
"65","5976","77","99.20"
"53","2420","250","191.72"
"43","203","320","53.02"
"25","3086","390","359.49"
"47","594","14","438.52"
"71","8723","437","137.32"
"22","2678","490","167.98"
"14","7645","366","261.69"
"56","3057","288","45.26"
"7","5738","181","377.85"
"41","750","35","500.44"
"53","4498","17","410.31"
"43","4295","257","330.87"
"41","4945","426","207.96"
"85","4187","47","310.83"
"77","5061","34","261.09"
"35","4874","317","156.04"
"35","3931","199","14.73"
"53","1443","476","409.65"
"50","8268","203","210.12"
"57","6557","178","426.27"
"50","8897","337","434.96"
"97","6369","254","397.22"
"52","562","19","35.24"
"5","786","281","70.71"
"73","3599","138","296.56"
"25","6013","118","94.50"
"24","6077","245","61.34"
"77","6363","417","137.95"
"3","8333","333","212.08"
"72","307","322","334.71"
"24","2642","414","261.48"
"100","8245","191","313.12"
"43","2220","51","74.81"
"22","91","150","404.28"
"90","8431","227","454.75"
"55","8713","348","98.26"
"53","2879","256","96.79"
"52","6754","104","100.34"
"56","2266","222","129.69"
"97","924","279","384.30"
"6","4485","131","293.61"
"45","8333","319","315.17"
"90","5951","340","390.87"
"3","6697","250","126.03"
"5","4426","330","169.09"
"97","4149","321","483.61"
"75","1725","471","207.23"
"52","2526","240","16.04"
"61","5321","226","364.28"
"45","6860","115","432.79"
"35","4069","277","431.91"
"43","4053","451","330.97"
"4","6579","120","358.51"
"63","696","3","432.82"
"69","6802","124","241.27"
"5","542","262","398.69"
"12","636","353","261.89"
"50","7703","367","196.81"
"43","2520","379","417.45"
"35","3500","270","250.10"
"60","1474","19","404.63"
"5","6437","451","126.15"
"25","4076","103","263.59"
"14","3758","66","152.85"
"5","666","59","299.93"
"72","183","361","338.85"
"50","736","279","284.95"
"61","5921","32","487.85"
"50","2552","170","20.35"
"63","3742","71","468.83"
"47","2611","301","440.08"
"66","908","262","160.99"
"52","5766","195","268.59"
"77","4753","294","313.74"
"45","1641","148","37.13"
"69","632","491","242.45"
"55","5892","484","383.27"
"55","4816","407","384.02"
"7","7767","51","429.65"
"47","4833","194","264.74"
"6","2942","98","430.73"
"37","6434","171","458.54"
"61","1810","432","233.43"
"75","1780","137","203.95"
"35","792","248","395.93"
"47","4471","41","221.70"
"71","4485","373","130.95"
"22","1243","99","97.16"
"37","2661","79","332.46"
"100","7641","497","324.62"
"22","4676","480","482.87"
"41","6809","184","392.58"
"71","856","465","129.38"
"69","8124","385","24.56"
"60","3361","168","180.76"
"45","3003","125","183.02"
"14","3397","326","68.27"
"69","5771","37","179.54"
"3","694","88","374.24"
"6","2392","42","199.73"
"61","7307","167","132.73"
"100","7426","178","432.23"
"56","6439","448","197.86"
"72","6063","464","381.00"
"25","652","291","361.95"
"37","2073","77","402.12"
"73","3141","23","240.02"
"50","4279","483","116.64"
"61","8745","408","115.90"
"55","1143","237","450.94"
"5","1585","176","469.45"
"99","5538","223","282.44"
"22","6021","168","405.75"
"56","8377","397","117.08"
"37","3871","144","158.96"
"73","2834","337","455.16"
"60","4373","2","104.97"
"57","5814","431","174.36"
"37","3708","345","235.17"
"7","5443","482","487.20"
"61","7101","454","63.95"
"45","291","444","260.90"
"69","7663","347","419.73"
"56","2252","259","386.11"
"80","3460","79","197.52"
"97","5419","201","21.58"
"57","2993","340","422.74"
"65","1593","154","194.13"
"47","6613","92","104.71"
"51","332","182","206.78"
"72","8201","497","328.16"
"61","4905","366","264.96"
"75","2924","147","191.78"
"60","6722","424","435.53"
"69","7897","269","389.54"
"5","5965","134","400.43"
"14","4476","336","289.02"
"3","1378","210","17.36"
"57","5478","303","232.88"
"5","7278","213","469.91"
"61","7741","490","120.16"
"77","8691","485","59.95"
"22","6253","126","384.50"
"45","4669","67","459.33"
"75","3464","290","271.89"
"99","5636","244","378.24"
"77","772","137","158.26"
"5","3246","471","115.64"
"53","3270","186","332.99"
"47","756","121","23.93"
"37","9073","315","154.39"
"51","8210","307","251.68"
"3","6608","152","281.50"
"3","1471","486","214.45"
"53","6028","64","0.94"
"41","5895","66","176.12"
"3","8630","341","418.11"
"73","2375","112","137.92"
"71","7196","222","304.62"
"80","3578","20","327.52"
"14","2245","497","7.93"
"4","8106","191","47.58"
"53","5182","358","145.24"
"6","6727","171","237.50"
"43","8221","254","7.32"
"24","2143","188","422.15"
"60","3945","469","244.41"
"52","1449","310","148.96"
"80","5755","293","113.77"
"80","8503","33","97.43"
"51","2948","133","412.01"
"55","7848","113","242.52"
"55","8304","440","223.43"
"73","3534","268","374.17"
"4","4927","254","389.17"
"61","1608","39","326.66"
"55","5523","356","297.32"
"52","8779","353","100.94"
"5","1156","180","166.36"
"77","6048","44","210.68"
"35","8918","45","256.82"
"72","804","209","119.32"
"66","1927","84","69.30"
"51","6142","96","48.29"
"63","2694","146","495.32"
"100","6997","20","287.12"
"77","2985","403","209.36"
"5","3349","315","314.41"
"60","6001","400","53.08"
"60","6047","204","371.09"
"71","7349","461","274.21"
"61","8230","340","10.85"
"72","141","248","315.28"
"97","3939","95","489.54"
"90","1267","217","146.76"
"100","4292","409","199.55"
"35","5530","250","42.17"
"60","5350","146","34.14"
"73","120","231","225.91"
"61","7693","466","145.58"
"53","6329","413","484.80"
"100","742","492","302.41"
"51","7838","283","120.32"
"56","8768","88","243.01"
"73","6104","419","223.13"
"97","3039","456","363.83"
"69","4280","86","116.87"
"25","76","11","254.60"
"90","7763","275","336.81"
"12","7309","190","179.64"
"45","1562","323","299.93"
"71","4621","297","348.58"
"5","2927","399","163.82"
"56","1157","143","113.94"
"51","7334","22","385.68"
"43","90","421","315.42"
"72","2859","48","439.20"
"100","5622","227","161.17"
"3","8782","320","273.55"
"41","3888","233","368.85"
"77","5029","42","332.16"
"41","5061","242","75.08"
"100","855","475","437.54"
"14","7207","143","238.06"
"85","4102","425","278.42"
"37","5574","259","212.05"
"90","566","262","144.98"
"60","2975","366","291.84"
"35","3824","381","408.35"
"37","1354","424","290.92"
"99","4402","377","349.01"
"4","311","289","70.32"
"24","721","344","73.93"
"97","4979","463","146.57"
"53","6583","226","307.63"
"71","6509","154","6.63"
"5","4833","63","67.22"
"51","1882","60","25.31"
"47","7960","211","19.25"
"80","1075","195","364.25"
"66","4417","40","256.27"
"25","4280","148","500.68"
"47","6636","264","310.69"
"12","2780","403","106.78"
"5","530","377","207.87"
"24","1790","73","463.94"
"22","3102","464","42.83"
"45","7635","62","471.78"
"80","7614","222","297.30"
"73","2307","409","159.72"
"71","4620","6","50.58"
"69","6696","348","296.63"
"37","1720","181","314.52"
"77","764","30","22.24"
"35","6280","260","61.68"
"25","6326","24","421.19"
"99","1933","185","173.24"
"6","8332","15","499.90"
"51","8170","441","107.34"
"50","2130","75","491.13"
"6","8918","77","181.15"
"6","6511","461","416.03"
"71","8599","443","5.82"
"45","2295","496","306.10"
"90","5084","141","377.34"
"41","3769","224","292.61"
"71","3200","161","73.47"
"37","7303","53","491.78"
"72","5628","264","108.26"
"55","5015","284","325.23"
"69","1967","65","411.73"
"99","8331","347","454.37"
"14","227","73","75.36"
"25","4594","492","377.78"
"77","704","31","97.27"
"71","2347","364","88.48"
"63","4643","358","329.98"
"66","626","135","152.71"
"85","4664","113","17.19"
"37","5182","69","451.25"
"41","8388","350","193.03"
"50","5693","297","431.58"
"35","1588","48","218.14"
"60","2166","491","361.71"
"60","4803","325","22.47"
"12","8470","213","494.30"
"57","7671","63","49.71"
"41","5592","239","66.19"
"12","8227","281","220.58"
"71","154","376","139.71"
"57","2611","362","423.07"
"77","2035","432","305.42"
"22","9081","208","304.42"
"99","3495","97","181.44"
"85","7156","279","210.60"
"73","6541","107","233.83"
"63","1916","189","307.51"
"6","1823","204","96.18"
"24","6770","203","112.30"
"75","1192","101","157.01"
"7","5029","31","219.70"
"77","8873","240","52.93"
"77","4912","176","429.05"
"75","7504","327","147.79"
"97","378","108","96.28"
"14","7783","46","333.35"
"51","5404","482","325.68"
"37","636","463","8.98"
"5","5333","434","39.07"
"56","8289","71","159.50"
"5","3519","483","365.12"
"63","2252","222","118.59"
"61","507","419","410.05"
"41","2171","408","88.66"
"3","1782","322","347.98"
"65","6424","155","316.74"
"71","5154","394","324.23"
"90","5881","131","120.03"
"43","7287","425","280.47"
"24","3082","232","15.14"
"56","3783","31","300.82"
"90","3594","169","48.64"
"57","3022","192","255.49"
"66","1627","200","130.34"
"60","8904","426","195.25"
"47","895","490","288.01"
"22","6960","254","69.84"
"56","7068","202","136.83"
"47","669","443","438.38"
"14","8707","270","440.35"
"56","5068","447","364.78"
"41","4949","69","197.65"
"51","5678","483","496.94"
"7","8804","36","475.75"
"51","5934","31","344.47"
"37","5239","242","149.28"
"71","6723","54","230.69"
"6","8274","87","351.77"
"73","4861","273","74.20"
"35","2324","497","411.44"
"25","8894","374","172.03"
"6","6329","254","245.24"
"24","7289","399","38.81"
"69","3929","92","298.28"
"99","6257","469","412.53"
"75","1007","332","357.19"
"51","587","435","252.03"
"51","8771","331","204.20"
"4","4179","111","462.77"
"22","5281","269","37.50"
"72","2008","30","283.74"
"51","1342","13","86.65"
"99","6713","248","156.37"
"7","5830","282","280.61"
"80","206","61","321.74"
"12","3551","9","12.25"
"85","465","312","177.07"
"47","8987","93","487.97"
"75","8371","269","405.73"
"14","8483","343","445.57"
"51","611","306","37.91"
"71","3764","267","164.40"
"22","6444","470","256.91"
"41","700","485","336.45"
"5","8788","176","416.87"
"5","6306","140","308.47"
"57","4169","226","495.71"
"45","5808","105","448.86"
"47","9153","224","16.42"
"65","303","188","338.53"
"35","8989","49","334.82"
"77","8654","460","399.90"
"41","3969","432","445.98"
"85","2167","369","100.16"
"14","4847","329","246.70"
"6","23","450","372.57"
"60","6230","155","395.71"
"73","7826","182","278.22"
"22","2986","402","18.29"
"52","3415","363","388.36"
"60","967","366","413.43"
"73","1736","42","436.58"
"53","69","70","493.54"
"63","6378","396","257.11"
"80","338","498","98.08"
"3","419","494","262.22"
"55","2161","419","36.34"
"45","472","201","393.93"
"85","8821","107","257.67"
"69","5303","43","167.15"
"43","9112","344","4.74"
"43","7298","397","83.19"
"3","1319","8","65.19"
"53","1372","96","149.23"
"90","1117","111","293.77"
"43","4050","385","20.76"
"85","6933","92","167.41"
"63","7532","212","262.75"
"97","5045","354","372.97"
"90","6237","265","90.96"
"5","2121","329","365.72"
"90","6311","163","264.37"
"77","8274","460","74.50"
"7","9092","343","233.15"
"65","7565","91","132.98"
"73","8215","389","80.95"
"66","531","432","326.47"
"90","2720","477","225.39"
"57","619","123","22.57"
"37","6451","200","500.93"
"4","4346","419","322.01"
"61","1297","158","96.64"
"60","4090","332","46.76"
"63","6375","498","125.44"
"25","8990","120","454.23"
"41","3871","135","46.43"
"57","7698","88","460.74"
"63","2596","330","471.75"
"12","3725","43","49.09"
"22","467","365","331.71"
"12","3424","36","481.73"
"3","3459","111","204.31"
"43","7542","281","184.85"
"77","4454","55","41.78"
"66","4858","411","263.93"
"45","2791","170","277.42"
"52","2632","306","217.75"
"52","8147","199","117.59"
"73","5156","23","35.94"
"75","2436","447","39.03"
"14","436","226","433.76"
"100","7843","338","176.87"
"66","558","415","408.15"
"22","2198","342","145.14"
"60","1158","346","406.09"
"57","90","75","339.24"
"6","1611","115","272.05"
"22","6805","332","397.62"
"6","2807","392","60.25"
"35","2726","103","232.31"
"100","324","296","74.95"
"12","4114","112","360.31"
"5","6188","100","347.22"
"66","332","107","40.30"
"41","2533","81","239.14"
"63","2013","343","376.68"
"100","5442","406","157.58"
"80","2847","183","443.18"
"35","7567","406","93.21"
"65","8159","129","132.82"
"6","1457","318","151.69"
"97","1331","156","442.29"
"43","4512","484","75.23"
"22","2845","10","29.57"
"6","9054","88","252.84"
"35","3040","335","329.16"
"25","6314","64","169.47"
"60","5314","224","97.10"
"90","1676","138","98.20"
"35","7565","284","401.63"
"51","1638","37","238.73"
"61","5906","239","348.37"
"71","3540","17","202.45"
"41","8249","15","142.28"
"5","1443","104","373.86"
"56","5591","43","467.30"
"25","2777","80","196.83"
"85","794","231","62.09"
"56","2044","306","405.48"
"6","1085","156","302.70"
"45","1814","134","325.75"
"4","2892","374","330.78"
"3","881","278","253.55"
"73","4580","375","251.93"
"45","8578","295","385.96"
"60","7058","334","457.22"
"37","7014","363","117.60"
"90","6582","460","28.12"
"14","8654","356","403.76"
"12","1615","163","370.21"
"61","1635","63","491.55"
"55","3367","37","425.61"
"90","3603","80","428.50"
"63","662","91","439.81"
"5","1383","27","369.67"
"41","4717","120","256.23"
"22","5189","41","318.52"
"3","907","353","381.84"
"5","8053","91","498.21"
"56","7407","170","140.45"
"24","8625","222","119.36"
"57","3784","89","393.67"
"6","700","423","288.77"
"60","4283","217","47.89"
"90","5698","126","90.25"
"72","5557","431","269.40"
"85","6570","150","10.86"
"99","8323","313","210.26"
"73","1985","485","147.41"
"71","5136","383","305.60"
"99","4330","487","95.79"
"61","8791","128","259.02"
"53","7486","42","323.71"
"52","1467","313","275.91"
"35","3293","220","29.35"
"61","2616","354","368.41"
"69","3513","19","495.02"
"52","3381","477","407.61"
"97","6822","357","351.50"
"4","7060","496","330.92"
"71","240","206","112.52"
"60","4776","365","312.47"
"77","6428","73","212.97"
"41","4090","155","187.46"
"60","6356","37","191.20"
"100","8626","376","418.09"
"55","3494","332","434.46"
"52","9011","310","267.29"
"55","7928","486","350.48"
"24","1077","24","54.91"
"37","2630","112","411.18"
"4","9090","193","83.27"
"50","3521","57","495.62"
"4","3967","360","373.30"
"71","7645","97","200.23"
"5","7144","4","193.64"
"75","1450","29","311.80"
"43","3400","13","424.12"
"5","7952","241","372.22"
"97","7008","290","295.88"
"47","1014","487","393.59"
"24","7689","11","457.23"
"7","45","133","450.60"
"99","502","393","260.34"
"7","2673","269","376.27"
"4","3022","181","313.53"
"71","8747","263","403.09"
"24","6578","46","371.72"
"61","1378","266","42.54"
"66","7723","328","190.66"
"7","3914","267","116.07"
"47","5270","35","226.49"
"37","5301","389","493.60"
"69","8234","417","262.38"
"63","5663","447","446.78"
"35","6321","153","331.22"
"3","1802","399","65.84"
"41","4257","372","17.95"
"24","4299","77","399.89"
"35","8646","82","151.05"
"6","2907","168","290.50"
"63","3896","401","216.20"
"7","4679","19","83.55"
"25","7434","35","317.42"
"72","6811","467","497.68"
"97","4395","243","288.82"
"55","6713","377","495.43"
"50","4546","266","354.20"
"65","8364","74","2.62"
"35","2859","93","120.00"
"51","6183","356","382.40"
"61","5884","101","255.69"
"69","5457","473","485.73"
"6","89","257","145.89"
"50","4422","311","98.08"
"6","675","107","135.26"
"57","1907","65","436.69"
"12","2711","2","133.12"
"77","868","246","221.76"
"5","7643","301","167.65"
"61","5060","315","350.25"
"22","7726","497","411.02"
"5","5209","260","395.97"
"7","5328","489","360.33"
"35","32","142","55.38"
"37","2284","364","203.00"
"53","4761","267","390.50"
"65","8863","446","41.21"
"99","3005","127","117.19"
"35","737","162","266.48"
"99","7956","119","498.51"
"47","5944","398","219.40"
"37","2435","181","126.83"
"65","5687","146","149.47"
"72","5567","84","14.08"
"50","2597","202","231.28"
"77","6105","121","173.72"
"7","1857","62","76.46"
"100","2116","90","185.82"
"99","3416","300","119.51"
"69","7377","341","125.30"
"4","7399","256","440.05"
"35","3540","220","336.07"
"43","263","175","360.64"
"56","4232","465","495.07"
"5","5240","385","190.86"
"99","8313","52","136.92"
"69","6901","327","431.00"
"47","6189","385","313.90"
"43","4097","5","149.57"
"65","7074","387","233.26"
"53","7950","29","191.50"
"22","1209","497","418.70"
"65","793","413","195.12"
"56","690","60","216.85"
"4","1512","48","421.29"
"80","6534","75","287.48"
"14","4065","494","454.81"
"53","1017","112","9.92"
"7","6385","396","319.34"
"14","6291","498","38.72"
"97","2973","71","144.34"
"99","3144","373","83.04"
"14","8339","40","194.31"
"41","6289","36","107.49"
"22","4070","412","395.56"
"90","5648","11","15.95"
"4","8283","195","134.27"
"47","3409","445","32.73"
"25","7460","54","292.68"
"90","3393","466","130.12"
"69","4953","237","221.41"
"52","4293","107","274.48"
"51","7819","169","17.55"
"14","794","434","487.00"
"100","4285","218","378.65"
"100","8753","259","310.79"
"4","7822","396","5.06"
"6","730","5","117.36"
"80","6586","323","430.27"
"72","4978","482","8.39"
"41","6204","57","482.87"
"25","6647","115","217.79"
"66","7744","394","125.38"
"5","1331","288","188.63"
"22","5385","429","202.74"
"41","6920","344","326.46"
"77","3777","367","6.95"
"85","5828","15","36.77"
"60","8789","394","137.74"
"71","3354","145","222.66"
"12","6716","336","82.57"
"22","745","210","204.38"
"75","8268","318","450.33"
"14","93","12","135.91"
"61","6312","188","395.23"
"37","2085","170","171.59"
"12","244","182","228.70"
"65","1832","352","221.23"
"100","5886","389","365.99"
"14","4796","251","474.99"
"100","190","178","151.23"
"90","3447","98","294.72"
"5","5057","248","88.53"
"14","6156","446","8.97"
"3","9155","332","2.60"
"12","5962","82","124.68"
"51","2819","123","230.60"
"50","5519","380","309.50"
"5","4745","68","352.52"
"69","6840","389","473.08"
"63","8385","268","9.68"
"43","7885","185","130.66"
"73","1811","259","169.20"
"73","2367","218","168.31"
"3","457","372","43.56"
"4","2552","16","331.12"
"25","4163","322","188.05"
"85","3702","163","206.93"
"55","6720","54","299.21"
"12","2539","325","359.11"
"100","2661","215","282.54"
"7","3689","57","217.48"
"57","7694","95","202.09"
"60","6774","218","166.74"
"50","1010","215","75.40"
"71","2903","116","196.64"
"99","4220","207","102.12"
"61","8969","455","426.24"
"37","4963","163","1.62"
"7","7809","345","200.65"
"99","2324","250","222.16"
"77","3956","232","472.41"
"52","1524","137","459.20"
"99","8808","348","293.70"
"75","2940","379","118.83"
"3","8155","394","90.09"
"60","7506","196","92.60"
"45","2019","479","88.26"
"35","749","450","156.94"
"37","4639","339","199.19"
"45","8952","84","325.06"
"50","7902","84","103.14"
"90","6346","36","468.37"
"63","4020","177","239.22"
"61","1832","261","41.56"
"5","9096","294","104.54"
"22","719","207","460.48"
"12","3245","66","304.66"
"71","7563","315","194.13"
"100","3199","96","116.62"
"35","5016","224","199.03"
"85","2273","129","80.52"
"56","7364","368","276.61"
"14","327","420","90.14"
"73","3555","443","273.64"
"5","3903","403","344.32"
"3","8510","225","264.54"
"72","6608","318","155.89"
"55","8477","72","150.68"
"22","8011","206","197.03"
"85","5526","146","389.66"
"65","7799","19","302.65"
"69","7331","130","119.07"
"4","2546","368","436.59"
"80","6850","397","279.11"
"50","7064","304","302.72"
"77","1186","187","22.99"
"5","741","268","367.73"
"6","6299","82","453.28"
"73","5845","121","347.55"
"66","559","164","132.04"
"90","2542","125","313.66"
"37","4859","159","33.97"
"7","1803","126","304.40"
"71","972","96","206.40"
"97","2153","38","132.82"
"43","7079","154","357.41"
"43","9141","401","381.11"
"77","8758","273","166.03"
"12","3067","303","477.68"
"37","7810","150","334.59"
"57","5291","240","49.57"
"41","1112","399","242.06"
"75","4673","9","71.52"
"73","2325","91","416.14"
"51","6332","2","122.50"
"5","7107","385","493.52"
"77","1884","481","320.94"
"56","7702","273","3.44"
"60","6397","393","375.77"
"41","4301","272","353.68"
"99","2147","290","422.64"
"24","2681","403","194.18"
"97","3965","444","244.07"
"45","815","406","316.27"
"5","3859","322","194.74"
"12","8665","141","92.54"
"75","3292","370","245.04"
"80","2468","336","237.63"
"37","4398","13","266.74"
"6","2218","180","383.89"
"41","7352","83","406.42"
"5","527","170","397.59"
"75","4284","189","65.51"
"52","500","213","450.18"
"24","8512","29","397.52"
"61","7340","164","29.93"
"85","5466","365","338.75"
"90","227","257","329.87"
"6","5211","338","244.81"
"45","4127","282","231.18"
"80","4392","425","52.19"
"69","4132","414","207.14"
"5","2247","415","179.75"
"51","6770","114","6.47"
"97","1659","13","53.64"
"85","5751","361","272.46"
"75","8057","385","487.64"
"24","3190","181","23.69"
"12","8284","466","435.54"
"69","7410","140","186.76"
"25","5794","479","461.55"
"51","2396","452","50.92"
"45","7396","49","478.20"
"51","4178","473","177.77"
"71","7135","178","214.14"
"51","4382","221","59.71"
"85","8068","335","348.09"
"47","608","456","409.38"
"51","2745","498","414.87"
"72","6298","324","465.21"
"52","2383","407","271.49"
"75","3020","78","211.29"
"51","6007","148","89.15"
"47","3788","265","352.38"
"61","1250","310","260.87"
"60","497","17","399.51"
"12","1107","460","219.14"
"41","6705","473","434.29"
"77","2258","82","178.10"
"97","1625","472","72.30"
"4","2981","451","252.42"
"63","7902","396","285.56"
"22","6975","146","231.36"
"7","5157","232","10.01"
"14","6625","45","248.34"
"47","8549","342","451.73"
"25","8168","148","222.76"
"99","3499","48","345.46"
"25","5101","495","123.80"
"41","4719","115","205.36"
"99","8577","222","177.76"
"61","7575","173","30.57"
"51","347","228","330.23"
"3","7516","165","127.95"
"69","3770","135","431.41"
"63","3584","348","203.80"
"63","4778","182","478.32"
"5","8139","478","428.33"
"25","101","242","269.85"
"52","4730","246","316.88"
"99","2438","390","471.43"
"72","7513","215","449.13"
"75","5964","442","374.90"
"100","7239","438","8.02"
"7","5053","160","426.29"
"52","6156","112","316.71"
"57","5326","75","432.22"
"100","8405","49","248.66"
"80","5114","176","210.77"
"61","1368","189","181.47"
"61","44","243","235.38"
"72","5109","489","371.47"
"65","4005","18","212.03"
"55","5987","21","256.41"
"24","5975","112","280.84"
"24","3973","486","261.85"
"4","5628","68","481.52"
"99","8883","202","417.19"
"25","4678","203","345.84"
"73","4796","156","78.17"
"66","7606","97","76.76"
"57","6191","431","99.51"
"100","3252","319","489.93"
"35","4861","275","268.01"
"73","6649","425","388.13"
"25","3962","141","242.52"
"55","6479","330","147.30"
"45","3026","82","73.82"
"14","7608","338","376.05"
"25","7089","192","191.39"
"55","1984","378","130.08"
"55","7897","7","160.14"
"25","8375","500","17.87"
"72","2199","30","108.16"
"6","7992","115","205.10"
"56","2257","139","475.79"
"3","935","287","466.18"
"66","4495","453","432.52"
"77","7408","393","19.64"
"52","525","109","86.61"
"90","1552","1","72.43"
"6","8782","172","351.55"
"45","6919","170","351.88"
"71","352","329","414.58"
"63","8836","377","166.83"
"71","5728","367","170.88"
"5","5720","423","260.01"
"43","2998","475","461.70"
"80","8814","300","267.24"
"90","6250","122","196.21"
"99","2340","67","202.04"
"72","8391","25","394.72"
"24","2994","208","129.59"
"35","1536","122","348.06"
"72","1395","211","210.56"
"61","5042","30","198.27"
"25","493","209","214.92"
"72","2662","11","251.28"
"35","4539","67","330.83"
"41","464","41","447.99"
"22","5034","38","378.08"
"99","8667","183","35.93"
"56","1438","484","21.10"
"6","5380","288","94.39"
"99","6288","74","242.30"
"12","5577","106","344.29"
"90","2275","166","310.87"
"4","5303","186","364.09"
"24","4768","479","500.32"
"75","5680","394","321.72"
"60","7514","258","254.14"
"99","5901","63","63.50"
"14","3110","127","430.39"
"55","1453","265","94.35"
"73","8939","243","219.26"
"56","1662","365","253.72"
"55","8224","342","478.56"
"24","6023","196","478.00"
"61","1834","413","499.18"
"85","291","187","284.78"
"22","9057","144","436.98"
"12","9017","52","113.02"
