"82","470","2008-06-05 05:30:53","85","7","Ordered"
"32","2748","2005-07-01 21:32:23","43","7","In cart"
"99","4633","1993-06-13 02:41:36","25","5","Ordered"
"28","6719","2005-03-20 11:57:53","97","15","In cart"
"78","6332","2010-04-23 05:40:39","51","2","Ordered"
"5","6607","2006-05-13 02:14:05","77","20","In cart"
"4","3117","2015-11-07 18:52:22","37","7","In cart"
"62","6670","1980-06-26 20:07:14","52","1","In cart"
"30","2960","1995-12-24 14:24:18","72","15","Ordered"
"45","4114","2001-05-02 12:17:19","12","1","Ordered"
"85","7892","1974-10-17 07:24:18","25","6","In cart"
"82","5895","1972-11-18 06:04:22","41","6","In cart"
"6","334","1979-07-06 00:59:57","52","9","In cart"
"52","332","2019-03-09 19:25:50","69","4","Ordered"
"48","7267","1975-09-07 07:06:17","73","14","Ordered"
"30","1614","1981-05-28 20:03:56","51","11","Ordered"
"3","28","1972-11-11 13:40:24","7","8","Ordered"
"36","7863","2011-01-13 16:39:20","47","11","Ordered"
"52","3921","2008-12-22 21:48:24","7","4","Ordered"
"94","2483","1989-04-03 19:06:17","85","10","In cart"
"6","9090","1978-08-20 12:57:20","4","20","In cart"
"94","352","2016-04-15 13:39:05","71","10","Ordered"
"32","7750","2013-08-07 10:21:15","43","2","Ordered"
"10","5636","2017-11-21 18:57:23","53","18","In cart"
"48","6326","1995-06-14 23:11:40","25","5","In cart"
"82","8837","1980-01-07 14:13:46","45","17","In cart"
"42","811","2001-12-15 23:26:11","63","14","Ordered"
"40","8453","1982-03-18 10:51:19","35","12","Ordered"
"80","2102","1979-06-07 16:34:00","57","20","In cart"
"65","8870","1984-09-16 05:26:11","4","17","In cart"
"79","4745","2007-02-19 11:32:18","5","8","Ordered"
"36","5560","2006-01-08 22:21:35","66","5","In cart"
"15","6797","1986-04-20 20:42:25","85","13","In cart"
"37","3162","1993-07-06 02:08:37","24","18","Ordered"
"74","6613","1998-04-29 15:17:43","99","3","In cart"
"7","2436","2017-04-08 17:28:11","75","19","In cart"
"3","1840","2002-04-22 05:18:27","97","14","In cart"
"90","6564","2009-01-03 15:09:51","100","9","In cart"
"18","5130","2020-04-16 09:27:25","60","9","In cart"
"48","3499","1991-11-05 09:43:11","99","16","In cart"
"88","5101","1984-03-14 13:48:59","25","1","In cart"
"34","1186","1990-06-28 16:25:42","77","6","In cart"
"68","1977","2010-08-12 08:08:37","22","6","In cart"
"59","7521","2006-05-16 05:40:04","73","12","Ordered"
"28","4557","1998-09-24 20:54:49","71","11","In cart"
"52","3937","1983-10-02 08:38:27","57","10","Ordered"
"31","4461","2010-06-16 17:59:58","6","8","Ordered"
"96","1741","1989-02-18 14:07:35","50","13","In cart"
"54","5228","1982-09-27 02:05:17","6","4","Ordered"
"49","5783","1997-09-03 13:47:54","22","12","In cart"
"47","3932","1975-05-07 12:20:50","6","20","In cart"
"33","468","2012-02-29 14:29:58","47","9","Ordered"
"92","1845","1979-11-30 02:21:58","72","1","In cart"
"99","4926","1980-10-13 00:02:54","65","17","In cart"
"44","7396","1991-04-23 07:58:53","66","6","In cart"
"100","32","1976-12-22 10:05:58","35","20","Ordered"
"78","6843","2000-03-20 15:47:07","4","5","Ordered"
"60","4380","2013-04-27 12:52:50","41","9","Ordered"
"56","7333","2008-11-25 11:56:46","53","10","Ordered"
"55","7369","1983-12-31 07:36:51","6","12","Ordered"
"4","1848","1983-12-02 16:22:27","69","4","Ordered"
"34","45","2014-02-22 04:12:46","7","6","Ordered"
"80","4824","1995-08-04 11:31:34","60","13","Ordered"
"65","1149","1981-10-29 15:37:51","55","1","Ordered"
"62","4949","1984-03-31 03:57:42","12","7","Ordered"
"11","3493","1995-07-21 03:34:55","57","20","In cart"
"29","4889","2000-06-07 15:06:27","97","10","In cart"
"36","385","2016-02-25 15:44:36","14","20","Ordered"
"31","5255","2004-03-27 06:31:15","77","18","Ordered"
"18","6103","1994-11-03 06:33:42","37","19","In cart"
"82","5917","2002-01-26 08:04:30","3","2","Ordered"
"96","141","1984-11-16 02:43:46","4","18","Ordered"
"36","7575","1998-01-08 01:40:02","4","14","Ordered"
"50","6231","1988-12-22 11:06:03","85","13","Ordered"
"60","206","2004-05-30 13:58:52","37","16","Ordered"
"94","2796","2011-01-31 09:22:54","63","16","In cart"
"56","5652","2021-09-11 21:41:28","57","15","Ordered"
"43","318","1996-12-30 22:03:58","66","13","In cart"
"64","2116","1985-11-30 18:59:29","100","3","Ordered"
"89","2152","1990-06-11 21:54:38","77","20","In cart"
"45","1857","1984-01-04 11:16:41","7","8","Ordered"
"57","7689","1977-06-12 23:46:22","65","18","Ordered"
"94","3119","2010-12-04 22:59:09","55","20","Ordered"
"25","4052","1977-02-23 06:58:48","80","12","Ordered"
"18","6067","1999-06-23 13:41:21","35","8","Ordered"
"74","1635","2012-08-23 07:05:56","61","5","Ordered"
"34","4102","2004-01-22 18:53:17","85","9","In cart"
"7","8068","1990-01-14 07:49:53","85","8","Ordered"
"66","8644","1984-02-27 04:07:07","45","18","Ordered"
"8","327","2010-02-01 07:52:25","85","14","In cart"
"58","2365","1985-10-09 23:47:24","4","11","In cart"
"75","7640","1973-01-07 02:00:14","71","1","In cart"
"17","5361","1996-10-03 13:35:36","7","5","In cart"
"60","8929","2020-07-03 20:53:35","61","6","In cart"
"10","4403","2011-07-07 22:54:10","69","20","In cart"
"1","9017","1993-06-11 23:39:40","12","5","Ordered"
"90","6288","1992-03-01 14:58:03","99","11","In cart"
"90","3013","1983-12-18 17:49:25","97","9","In cart"
"5","7843","1991-07-05 07:56:28","100","20","Ordered"
"70","8145","2005-11-16 19:41:41","52","12","In cart"
"85","1694","1991-01-12 22:45:21","45","7","In cart"
"93","6497","1979-08-30 02:53:19","51","7","In cart"
"59","7410","1994-01-31 20:10:54","69","13","Ordered"
"64","2277","1987-07-12 00:50:27","90","9","Ordered"
"29","8401","1994-09-06 11:01:44","7","18","In cart"
"54","6360","2005-04-08 23:37:57","55","17","Ordered"
"47","5037","2007-08-16 19:19:36","65","11","Ordered"
"23","3067","1988-08-05 09:28:58","12","2","Ordered"
"87","5111","1980-03-14 04:23:13","60","5","Ordered"
"84","5193","1998-09-28 23:12:48","56","15","In cart"
"95","1946","1997-05-20 17:31:03","55","11","Ordered"
"35","464","2007-09-25 21:06:54","41","18","Ordered"
"63","3190","1983-05-04 01:35:51","14","14","In cart"
"25","5997","1982-01-13 02:58:33","6","8","Ordered"
"52","1443","1977-09-25 07:16:37","53","3","Ordered"
"46","1299","1991-10-08 23:27:52","47","16","Ordered"
"24","4309","1991-09-03 19:10:53","52","12","In cart"
"74","4251","1991-07-07 01:44:22","100","2","Ordered"
"25","8684","1971-06-28 13:18:24","25","8","Ordered"
"15","393","2008-06-13 07:22:11","73","13","In cart"
"42","2559","2003-06-15 23:40:42","75","7","Ordered"
"21","2054","2003-09-20 20:46:07","24","2","In cart"
"74","8815","1974-06-02 17:29:23","22","4","Ordered"
"78","4280","2012-02-27 11:33:38","69","20","In cart"
"98","555","1972-01-17 09:29:32","22","2","In cart"
"11","792","1972-08-29 01:59:51","35","13","Ordered"
"35","4009","2005-09-04 16:59:09","4","13","In cart"
"77","6534","1976-11-17 06:17:09","80","11","Ordered"
"20","8923","2006-06-18 16:04:28","71","17","In cart"
"27","4761","2011-09-16 14:50:49","53","2","In cart"
"85","4009","2006-05-24 19:21:43","4","20","In cart"
"22","5182","2015-11-21 13:35:49","56","17","In cart"
"92","4235","2017-02-28 08:27:40","51","20","Ordered"
"34","6115","2006-09-01 08:36:17","85","14","In cart"
"28","4118","1979-01-04 10:15:04","47","10","Ordered"
"41","7897","2005-10-28 06:59:55","69","8","In cart"
"38","5034","1988-08-29 05:53:41","22","4","In cart"
"41","3273","2010-10-23 11:11:10","61","11","Ordered"
"66","536","1972-04-25 14:25:46","73","8","Ordered"
"38","5496","2016-07-19 22:58:39","60","14","In cart"
"56","4285","2016-10-23 05:18:06","100","12","In cart"
"70","3692","1972-03-26 07:57:46","57","16","In cart"
"4","6305","2014-09-29 11:58:18","22","3","Ordered"
"26","5213","1997-12-02 20:04:18","55","5","In cart"
"96","922","1986-06-16 23:55:36","12","13","In cart"
"39","1467","1986-09-18 06:59:54","52","16","In cart"
"42","8165","1993-10-21 04:43:39","90","9","Ordered"
"39","7651","1990-07-05 15:17:22","56","19","In cart"
"24","2144","1997-08-15 21:16:58","3","8","In cart"
"38","8739","1984-07-12 13:50:57","63","5","In cart"
"53","3117","1993-09-28 15:03:32","37","2","Ordered"
"47","4912","2001-07-18 15:53:43","77","4","In cart"
"17","2977","1980-01-16 21:16:39","47","20","Ordered"
"19","2327","1984-08-03 01:02:49","5","12","In cart"
"5","379","1970-04-10 02:54:57","57","6","In cart"
"1","6292","1974-04-03 07:31:54","77","20","Ordered"
"74","4539","1974-11-12 10:40:57","55","13","Ordered"
"73","5919","2019-07-22 07:14:37","53","12","In cart"
"35","8856","1978-04-09 08:18:52","7","18","In cart"
"32","5370","1996-05-22 22:44:58","65","7","In cart"
"94","8157","2008-01-06 04:13:07","99","7","In cart"
"86","3741","2019-12-22 14:43:41","77","10","Ordered"
"30","4467","1993-01-12 23:52:42","12","4","In cart"
"40","1498","1983-03-28 00:43:15","61","17","In cart"
"2","4471","2014-06-21 13:05:39","47","8","In cart"
"9","4069","1986-03-24 11:41:47","3","20","In cart"
"22","3099","1979-08-12 12:40:54","97","11","In cart"
"27","8600","1977-05-21 05:55:49","100","18","Ordered"
"30","8143","1998-01-03 10:48:00","7","12","Ordered"
"20","2217","2015-04-20 03:30:19","55","11","In cart"
"82","6826","2017-04-23 07:07:34","97","7","Ordered"
"25","16","2018-10-26 00:14:50","63","11","In cart"
"88","7681","2018-05-21 22:47:11","37","13","In cart"
"30","792","1988-08-17 10:21:45","35","2","In cart"
"30","8758","2012-11-30 15:04:27","77","8","In cart"
"72","8610","1991-04-28 07:08:47","12","12","Ordered"
"56","8422","1970-03-08 17:18:53","50","5","Ordered"
"86","8852","2008-04-12 00:20:26","22","13","Ordered"
"41","9108","1976-08-21 20:42:46","56","2","In cart"
"6","687","1974-03-30 15:28:04","71","15","Ordered"
"35","4556","1996-05-25 22:11:43","43","18","In cart"
"22","2514","2009-06-15 20:10:47","73","19","In cart"
"72","7587","1981-09-02 04:00:29","60","20","Ordered"
"66","1353","2012-12-17 09:47:23","22","16","In cart"
"74","5905","2019-09-13 04:52:04","12","7","Ordered"
"85","7889","1978-12-08 04:17:50","73","18","In cart"
"56","3584","1993-07-06 19:16:25","63","10","Ordered"
"68","2533","2015-05-04 23:12:53","41","15","Ordered"
"71","8955","1991-11-29 01:36:49","50","18","In cart"
"51","1907","2001-04-02 00:20:05","57","10","Ordered"
"14","5735","1972-09-02 14:20:52","60","1","In cart"
"81","2433","2011-10-04 18:24:48","35","11","Ordered"
"8","8884","1994-03-02 09:27:29","52","11","Ordered"
"13","8762","1990-05-11 03:00:49","43","15","Ordered"
"35","4381","1985-07-10 09:24:04","24","11","In cart"
"99","7107","2013-06-19 14:28:18","5","11","In cart"
"26","2734","1974-01-08 14:30:57","53","9","In cart"
"18","240","2007-05-29 08:05:46","35","16","Ordered"
"72","2849","1977-05-31 00:01:52","4","3","In cart"
"81","7960","2000-06-11 23:46:39","47","9","In cart"
"73","3945","1994-03-29 01:02:53","57","17","Ordered"
"49","7537","1994-04-20 06:07:34","25","9","Ordered"
"39","5484","2016-06-11 09:12:12","52","14","Ordered"
"87","7843","1993-02-28 02:20:22","100","3","Ordered"
"15","8251","1986-05-30 00:13:26","50","7","Ordered"
"92","495","1996-07-07 09:39:24","14","6","In cart"
"93","5431","2021-02-04 11:57:51","71","1","In cart"
"73","4585","1971-03-01 14:25:34","69","20","Ordered"
"34","6919","1998-04-10 06:38:44","45","16","Ordered"
"30","5435","1995-10-25 05:51:02","61","1","Ordered"
"34","2737","1996-01-12 02:57:51","45","19","In cart"
"30","945","1998-01-13 19:05:57","50","17","Ordered"
"11","1287","1974-01-18 16:42:01","99","15","Ordered"
"98","3949","1984-09-27 05:56:01","90","19","In cart"
"80","4163","1985-07-23 19:08:07","25","3","In cart"
"100","2349","1981-10-03 03:27:15","12","9","Ordered"
"10","3092","2008-08-20 10:54:51","7","4","In cart"
"38","40","1974-07-08 20:00:21","25","14","In cart"
"79","6492","1978-11-01 03:16:53","55","14","In cart"
"46","4470","1972-11-22 14:23:18","100","4","Ordered"
"3","8422","1979-10-16 14:58:06","50","17","In cart"
"99","2511","2008-05-20 08:35:58","47","8","In cart"
"22","614","1998-05-06 07:09:35","52","16","In cart"
"68","4649","2017-10-25 05:49:37","12","4","Ordered"
"33","5449","1989-08-24 04:18:58","37","9","Ordered"
"52","3594","1987-08-19 00:41:53","90","3","In cart"
"55","5935","1979-12-16 01:32:14","71","1","In cart"
"65","3814","1976-05-31 12:28:20","50","1","In cart"
"94","2492","1986-12-10 00:07:47","55","5","In cart"
"53","7766","2016-07-07 21:13:42","55","1","In cart"
"55","4687","1983-09-08 09:25:50","57","17","In cart"
"23","7170","2009-06-20 12:09:58","73","15","In cart"
"1","4745","2003-09-08 19:42:04","5","17","Ordered"
"30","9101","2007-06-15 14:40:08","63","9","In cart"
"100","3401","2002-08-27 15:02:03","22","4","Ordered"
"79","1451","1976-03-25 01:01:21","6","15","Ordered"
"27","5843","2012-11-03 03:11:22","4","14","In cart"
"64","149","1974-04-13 08:38:20","3","20","In cart"
"74","2826","1988-06-03 15:19:03","53","16","Ordered"
"52","7183","2012-01-12 05:33:04","99","9","Ordered"
"96","6291","1988-12-24 22:16:36","77","10","In cart"
"46","4677","2001-04-30 10:57:43","6","8","In cart"
"30","8919","1977-06-27 01:20:25","77","19","Ordered"
"11","1754","1999-11-04 03:01:41","63","7","Ordered"
"25","6933","2007-01-08 05:40:17","85","9","Ordered"
"15","8599","1981-11-25 04:03:58","71","19","In cart"
"5","3552","1986-09-08 16:43:04","53","12","Ordered"
"53","5942","2014-05-13 10:41:36","47","2","In cart"
"38","1429","1970-07-25 18:30:16","6","2","Ordered"
"9","7883","1988-03-20 17:44:02","100","19","Ordered"
"60","8003","1972-11-01 05:08:20","43","8","In cart"
"11","804","1982-01-30 11:06:00","72","14","In cart"
"36","8990","2002-05-08 16:24:19","25","12","In cart"
"27","5447","2012-11-30 16:54:37","5","10","Ordered"
"52","8771","1974-07-04 23:13:06","51","8","Ordered"
"64","6660","1980-07-07 18:05:44","3","3","Ordered"
"84","1698","1975-02-25 16:51:47","72","3","In cart"
"76","2368","1994-07-21 04:42:20","75","12","In cart"
"45","1506","1985-04-16 05:42:15","51","16","Ordered"
"11","1876","1986-06-09 15:29:09","90","5","Ordered"
"10","1903","1985-11-30 21:49:07","66","5","Ordered"
"37","6788","2001-08-07 19:23:08","50","16","Ordered"
"36","303","1992-07-08 01:48:41","65","17","Ordered"
"37","406","1998-05-21 10:40:36","25","10","In cart"
"12","4639","1982-10-29 13:13:00","37","18","In cart"
"60","9069","1982-10-19 14:04:44","4","10","In cart"
"82","4034","2002-01-20 15:15:50","61","14","In cart"
"79","3888","2014-03-17 01:20:25","55","2","In cart"
"57","7004","1999-11-20 15:03:51","80","14","Ordered"
"18","6250","2020-03-30 12:55:27","90","11","In cart"
"58","7144","2002-04-11 14:01:49","5","4","In cart"
"77","4679","1983-01-03 08:26:34","7","3","In cart"
"17","8956","1973-08-15 19:40:23","12","14","In cart"
"36","2165","2009-03-17 18:45:57","45","8","In cart"
"54","5997","1984-04-08 16:47:51","6","7","Ordered"
"84","870","2015-11-05 21:29:37","63","8","In cart"
"61","2218","1995-12-03 04:09:15","6","20","In cart"
"89","5754","2009-03-11 11:02:56","35","9","In cart"
"1","3271","1973-01-18 04:04:49","61","7","In cart"
"28","3351","1976-12-04 05:17:44","47","9","Ordered"
"74","3149","1979-04-20 13:30:38","45","9","Ordered"
"67","7184","1987-11-09 14:11:33","7","5","In cart"
"74","3104","1982-02-25 13:16:42","73","20","In cart"
"42","1320","2016-12-01 09:59:56","99","11","In cart"
"22","8227","1995-02-02 05:18:26","47","16","Ordered"
"81","967","2011-07-03 12:36:20","6","9","Ordered"
"75","466","2011-06-25 14:51:27","69","12","In cart"
"37","6021","2013-07-12 21:44:54","22","10","In cart"
"70","7213","2017-12-09 13:47:26","3","17","In cart"
"93","8201","1978-06-18 06:52:06","72","11","Ordered"
"76","7170","1973-05-15 00:26:08","73","20","Ordered"
"22","8798","1989-01-09 12:18:09","37","18","In cart"
"67","44","1970-12-05 19:04:43","61","20","Ordered"
"100","2326","1988-11-26 03:18:07","69","13","Ordered"
"3","8470","2012-03-06 08:55:13","12","5","Ordered"
"7","2686","1978-06-11 04:11:57","85","8","In cart"
"40","4853","2015-11-16 21:15:43","71","4","Ordered"
"81","4034","1986-07-26 12:17:40","61","7","In cart"
"21","1517","1989-03-28 09:34:35","25","13","Ordered"
"79","1346","2010-02-25 20:29:59","69","10","In cart"
"72","5891","1997-06-06 02:18:20","57","6","In cart"
"45","335","1979-07-17 04:38:46","75","12","In cart"
"79","8549","1979-09-23 10:23:13","3","10","In cart"
"64","2582","2003-06-29 06:09:05","7","4","In cart"
"80","7587","1978-03-24 08:40:49","60","7","Ordered"
"52","4792","2015-01-07 07:31:22","55","6","Ordered"
"20","5924","1975-08-27 13:26:02","69","17","Ordered"
"31","4719","2001-11-27 16:20:26","61","20","Ordered"
"77","3734","1985-03-14 23:02:35","60","8","Ordered"
"90","8923","2007-04-23 09:11:35","71","9","Ordered"
"70","119","2008-09-14 22:00:24","6","5","In cart"
"44","326","2008-03-14 07:11:56","25","9","Ordered"
"12","8703","1992-07-02 10:17:00","52","16","Ordered"
"80","6059","1971-12-17 04:41:05","61","5","Ordered"
"53","8470","2020-11-08 17:01:10","12","15","In cart"
"48","5561","2021-02-06 07:51:21","14","13","Ordered"
"80","8090","2016-12-10 08:10:56","5","2","Ordered"
"80","4780","1994-05-04 06:54:37","80","6","In cart"
"40","4069","1999-03-11 14:49:55","3","16","Ordered"
"21","7565","1989-03-12 03:57:31","7","18","In cart"
"35","2894","1994-09-21 07:29:46","65","15","In cart"
"66","5198","1980-05-14 21:05:03","65","11","In cart"
"95","346","1987-01-23 16:20:08","25","4","In cart"
"26","4644","1996-02-13 06:37:11","65","5","Ordered"
"53","7857","2005-09-04 17:06:54","75","12","Ordered"
"82","5084","1983-06-08 04:31:55","90","7","In cart"
"60","4811","2006-08-04 18:51:47","37","10","Ordered"
"65","6647","1982-04-04 05:33:02","100","17","In cart"
"2","7317","1999-10-26 22:45:13","45","20","In cart"
"40","1007","2021-07-12 17:35:25","75","12","In cart"
"18","2951","2012-04-10 10:35:58","61","20","Ordered"
"30","4113","1990-08-30 13:05:49","69","7","Ordered"
"84","2727","1976-05-22 03:17:24","3","8","Ordered"
"44","7882","2021-09-04 22:28:34","85","4","In cart"
"75","4956","1990-07-16 14:33:11","66","6","Ordered"
"64","6811","1997-05-07 00:05:41","72","5","In cart"
"100","5703","1975-02-18 14:02:29","5","4","Ordered"
"57","4710","1986-09-10 07:43:29","55","4","In cart"
"22","6267","2005-06-07 21:50:24","71","1","Ordered"
"94","5942","2011-07-16 18:09:21","14","10","In cart"
"10","723","2008-06-13 08:13:27","50","4","In cart"
"12","8101","2003-01-26 17:37:28","61","6","Ordered"
"47","741","1990-08-11 16:24:10","5","7","Ordered"
"19","8308","1978-09-04 18:27:00","12","10","Ordered"
"31","8192","1984-07-27 23:45:01","6","4","In cart"
"22","4792","1978-09-17 14:23:06","55","1","In cart"
"89","838","1989-08-24 18:07:30","71","18","In cart"
"81","5435","1990-11-05 13:42:44","24","6","In cart"
"4","6073","1979-11-09 16:04:45","100","4","In cart"
"31","4014","1985-09-15 04:49:35","12","17","Ordered"
"46","1415","1990-03-29 06:47:24","77","11","Ordered"
"70","7390","2003-03-05 10:07:31","85","19","In cart"
"39","4716","2006-12-13 04:55:36","65","17","Ordered"
"9","3922","1970-09-10 22:57:50","85","7","In cart"
"63","704","1995-01-31 18:19:28","77","5","Ordered"
"72","3202","2002-11-26 05:02:56","65","14","In cart"
"34","3274","1982-07-30 06:08:48","65","6","In cart"
"7","1411","2007-07-13 01:51:03","97","5","Ordered"
"90","3592","2021-03-25 19:28:13","22","3","Ordered"
"69","1378","1972-04-28 12:11:53","3","7","Ordered"
"85","2330","2021-03-14 06:31:49","60","11","In cart"
"40","2797","2009-03-02 00:23:32","25","7","Ordered"
"23","3725","2021-03-23 16:07:42","12","7","In cart"
"63","171","1985-05-08 06:55:04","4","9","In cart"
"51","1334","2013-04-27 05:58:34","66","4","Ordered"
"90","1920","2008-04-18 15:10:55","6","12","In cart"
"68","6317","1996-10-11 22:10:46","22","12","In cart"
"19","5530","1971-11-23 18:23:36","35","20","Ordered"
"84","1945","1981-09-11 11:05:15","72","7","In cart"
"19","4433","2006-02-09 22:47:11","22","5","In cart"
"17","1378","2007-11-01 20:32:11","61","11","In cart"
"17","7744","2015-01-27 14:08:10","66","7","In cart"
"37","5766","2016-11-14 11:12:08","52","2","Ordered"
"22","8462","1992-11-17 08:41:25","25","11","In cart"
"60","315","1972-12-24 23:15:55","14","9","Ordered"
"91","2975","1996-07-30 23:01:44","60","14","In cart"
"58","2918","2005-07-03 06:44:48","43","14","Ordered"
"96","3540","2016-06-16 23:08:30","50","13","In cart"
"40","8691","1998-04-14 10:55:59","77","20","In cart"
"2","7532","1983-10-10 14:04:13","63","19","In cart"
"55","4285","1985-08-22 09:10:33","100","3","Ordered"
"66","4929","2011-12-30 14:42:37","66","3","In cart"
"91","4103","1973-11-10 22:09:06","71","2","Ordered"
"86","5390","1995-10-05 19:45:49","53","8","In cart"
"18","5823","1994-01-10 01:15:29","41","10","Ordered"
"31","1283","1990-02-06 14:36:55","56","1","In cart"
"56","6852","1996-05-13 22:41:39","75","13","In cart"
"35","7908","2010-11-03 02:29:56","55","14","In cart"
"54","142","2017-01-17 12:13:06","73","15","In cart"
"49","4541","2020-10-09 03:37:25","47","3","Ordered"
"65","4949","2007-10-19 03:12:24","12","15","Ordered"
"96","2124","1981-09-13 21:10:16","47","20","Ordered"
"25","5906","2002-04-07 19:48:32","61","9","Ordered"
"92","468","2017-08-24 03:28:44","47","4","Ordered"
"55","3346","1970-07-17 08:57:27","3","4","Ordered"
"65","5634","2019-12-22 11:50:58","43","15","In cart"
"59","4433","2000-10-25 23:14:05","22","12","In cart"
"73","3671","1980-01-01 15:10:35","77","10","Ordered"
"68","7565","1988-06-05 09:33:01","7","13","In cart"
"61","6363","1971-03-16 22:33:09","77","13","Ordered"
"57","1454","2004-06-19 13:54:05","50","17","Ordered"
"28","8014","1971-08-03 06:37:59","63","14","In cart"
"5","8261","2003-05-21 07:53:03","24","16","In cart"
"82","68","2017-12-11 18:51:18","73","12","In cart"
"76","5084","1971-07-03 22:07:42","90","16","In cart"
"31","7651","2004-05-04 15:12:32","56","4","Ordered"
"100","5182","2010-10-19 11:56:20","37","12","In cart"
"70","8104","2007-05-10 09:10:58","47","8","Ordered"
"90","5206","1978-05-09 13:32:49","50","14","Ordered"
"47","6913","1975-04-09 12:07:26","53","12","Ordered"
"82","5754","1993-03-02 23:06:23","35","14","In cart"
"52","21","2001-03-15 06:48:02","3","9","In cart"
"3","2935","1977-06-12 12:34:18","90","18","Ordered"
"55","8768","2017-03-28 22:30:40","37","19","Ordered"
"65","8930","1976-10-20 05:15:43","52","1","Ordered"
"43","8660","2011-09-19 03:57:26","77","12","Ordered"
"35","6627","1979-08-26 19:07:13","60","19","In cart"
"78","5760","1992-08-03 18:47:23","55","4","In cart"
"22","3379","2001-12-01 03:48:35","35","10","Ordered"
"44","5873","1993-07-03 04:53:41","43","7","In cart"
"80","8349","1982-03-06 22:04:48","61","10","Ordered"
"10","3809","1970-12-25 05:16:52","65","16","In cart"
"28","1218","2009-01-14 21:59:29","63","10","In cart"
"64","1229","1994-12-13 10:38:23","61","18","In cart"
"14","1924","2002-02-27 06:29:24","37","19","In cart"
"23","9004","1970-04-09 22:05:41","61","13","Ordered"
"1","2176","2003-07-25 15:28:06","37","18","In cart"
"38","3585","1974-07-01 02:25:57","97","2","Ordered"
"36","1985","1979-09-09 14:22:33","73","14","Ordered"
"20","4790","1970-06-27 01:41:51","43","14","In cart"
"32","1391","1991-04-02 06:28:34","73","11","Ordered"
"8","6619","2004-11-21 15:12:25","60","7","Ordered"
"23","8894","2004-02-02 23:23:17","80","6","Ordered"
"6","7054","1984-07-21 16:00:49","63","3","In cart"
"46","8380","1996-04-07 07:52:18","14","5","In cart"
"80","3199","2000-07-09 17:25:12","100","10","In cart"
"3","4312","1990-11-04 06:33:52","37","12","Ordered"
"84","8068","1978-07-29 01:26:29","97","19","In cart"
"48","5866","1982-10-20 09:51:30","12","13","Ordered"
"98","5599","1975-10-06 22:04:41","3","14","Ordered"
"15","4937","1995-07-14 15:05:39","6","20","Ordered"
"16","8230","2007-06-14 10:05:00","61","6","Ordered"
"90","1587","1979-02-28 11:05:01","65","5","In cart"
"65","2819","1999-05-17 21:22:08","51","6","In cart"
"48","2462","1999-04-16 09:02:55","97","13","Ordered"
"46","8969","2021-10-17 23:23:21","61","7","Ordered"
"63","2177","1982-08-14 13:29:33","53","8","In cart"
"2","3788","1981-09-13 15:01:51","55","9","Ordered"
"67","8755","1979-04-11 12:49:21","14","8","Ordered"
"44","3018","1994-11-05 02:35:24","63","18","Ordered"
"78","6919","1987-05-26 23:46:39","45","10","In cart"
"19","4127","1980-04-25 09:50:19","45","19","Ordered"
"68","2104","2015-10-14 18:55:57","5","17","In cart"
"9","8746","1984-11-23 01:02:21","53","8","Ordered"
"16","3005","1983-12-26 08:31:25","99","3","Ordered"
"86","6972","1988-07-11 06:11:59","25","9","Ordered"
"5","9095","2002-01-26 23:52:58","63","9","Ordered"
"69","5425","2003-08-01 22:14:43","24","14","In cart"
"29","910","1998-05-27 14:20:41","77","19","Ordered"
"79","6444","1974-04-30 08:04:47","22","4","In cart"
"21","1689","2008-12-02 20:36:55","4","10","Ordered"
"98","2582","1972-12-13 20:08:57","7","12","Ordered"
"93","4976","1984-08-27 05:48:47","12","12","In cart"
"17","5515","1995-05-14 19:58:54","22","19","In cart"
"94","6743","2021-09-11 11:07:32","47","3","In cart"
"39","2611","2007-09-27 05:13:16","57","6","Ordered"
"97","7852","2002-12-06 11:37:14","73","20","In cart"
"51","7464","1977-06-19 12:18:49","55","17","Ordered"
"70","1689","2016-10-09 21:21:40","3","20","In cart"
"35","295","2008-06-12 23:07:33","61","12","Ordered"
"28","6270","1983-11-29 16:48:04","55","20","Ordered"
"69","4011","1987-05-30 13:14:51","97","14","Ordered"
"23","3262","1980-09-02 02:48:45","97","1","In cart"
"71","2393","1980-01-17 06:17:11","56","5","In cart"
"15","8124","1975-05-04 11:02:10","7","1","In cart"
"25","1536","1985-08-15 13:09:25","35","8","Ordered"
"58","206","1991-06-12 14:31:54","80","4","Ordered"
"94","8665","1994-12-19 09:20:36","12","7","Ordered"
"81","4318","1979-02-01 14:22:09","80","15","Ordered"
"53","4016","1983-12-03 11:23:48","75","2","In cart"
"59","2258","1993-02-13 15:39:59","77","16","In cart"
"7","8774","1997-02-17 07:13:06","55","14","Ordered"
"81","2701","2008-12-16 19:20:04","25","5","Ordered"
"96","6923","2014-04-06 23:31:15","80","6","Ordered"
"81","2121","1973-04-06 13:38:20","5","6","In cart"
"58","2252","1979-12-05 05:44:55","56","16","In cart"
"56","8485","2007-04-13 04:10:49","22","4","In cart"
"57","1846","2000-10-17 20:00:48","75","16","In cart"
"36","7079","2011-05-18 04:04:41","43","10","Ordered"
"14","6965","2002-07-05 09:29:14","80","5","Ordered"
"100","507","2006-09-12 23:09:38","61","5","Ordered"
"100","5075","1996-12-28 08:00:05","60","18","In cart"
"9","4380","1976-04-18 07:25:19","41","10","Ordered"
